File,model,model_raw_answer,parsed_letter,correct_letter,literal_letter,status,humor_style,contextual_knowledge
1kw3buz,google/gemma-4-26b-a4b-it,B,B,B,C,correct,Wordplay,Logical
1fycaf4,google/gemma-4-26b-a4b-it,B,B,B,D,correct,Situational,Logical
1bur7j0,google/gemma-4-26b-a4b-it,B,B,B,C,correct,Situational,Pop culture
1co83ht,google/gemma-4-26b-a4b-it,C,C,C,D,correct,Incongruity,Social conventions
15yqaf6,google/gemma-4-26b-a4b-it,A,A,A,C,correct,Incongruity,Technical
1cwrltm,google/gemma-4-26b-a4b-it,C,C,C,D,correct,Dark Humor,Pop culture
1d2jxbw,google/gemma-4-26b-a4b-it,C,C,C,B,correct,Incongruity,General knowledge
1cym2ue,google/gemma-4-26b-a4b-it,B,B,A,C,other_distractor,Exaggeration,Pop culture
1d6ho4f,google/gemma-4-26b-a4b-it,D,D,B,C,other_distractor,Incongruity,General knowledge
1d98tf9,google/gemma-4-26b-a4b-it,D,D,D,C,correct,Dark Humor,politics
1dbipgs,google/gemma-4-26b-a4b-it,A,A,D,C,other_distractor,Exaggeration,Logical
1cpvjc7,google/gemma-4-26b-a4b-it,C,C,C,A,correct,Sarcasm/Irony,Technical
1dfrh37,google/gemma-4-26b-a4b-it,D,D,D,B,correct,Incongruity,Hobby
1d8sg9b,google/gemma-4-26b-a4b-it,B,B,D,C,other_distractor,Exaggeration,Logical
1dlzvsx,google/gemma-4-26b-a4b-it,D,D,D,A,correct,Comparison,Logical
1di1z94,google/gemma-4-26b-a4b-it,D,D,A,C,other_distractor,Exaggeration,Social conventions
1do7yvv,google/gemma-4-26b-a4b-it,C,C,C,D,correct,Incongruity,Logical
1dk6kds,google/gemma-4-26b-a4b-it,B,B,B,D,correct,Dark Humor,Pop culture
1dwa7tj,google/gemma-4-26b-a4b-it,D,D,D,C,correct,Dark Humor,History/Mythology
1dtmedg,google/gemma-4-26b-a4b-it,B,B,A,C,other_distractor,Situational,Social conventions
1e2qvt9,google/gemma-4-26b-a4b-it,C,C,C,B,correct,Exaggeration,Social conventions
1dr9jg6,google/gemma-4-26b-a4b-it,A,A,A,B,correct,Situational,Pop culture
1ea5yhw,google/gemma-4-26b-a4b-it,A,A,A,D,correct,Exaggeration,politics
1e6m88u,google/gemma-4-26b-a4b-it,B,B,B,A,correct,Comparison,Pop culture
1efs65o,google/gemma-4-26b-a4b-it,B,B,B,D,correct,Comparison,Hobby
1eko6xo,google/gemma-4-26b-a4b-it,C,C,C,B,correct,Comparison,Pop culture
1elhse8,google/gemma-4-26b-a4b-it,A,A,B,D,other_distractor,Exaggeration,Logical
1eeayas,google/gemma-4-26b-a4b-it,B,B,B,A,correct,Sarcasm/Irony,History/Mythology
1et8l0q,google/gemma-4-26b-a4b-it,C,C,C,B,correct,Incongruity,Logical
1eq297i,google/gemma-4-26b-a4b-it,B,B,B,C,correct,Exaggeration,politics
1f0qs2a,google/gemma-4-26b-a4b-it,B,B,B,D,correct,Incongruity,General knowledge
1f4tmhz,google/gemma-4-26b-a4b-it,D,D,D,C,correct,Sarcasm/Irony,Logical
1e0k66e,google/gemma-4-26b-a4b-it,B,B,B,C,correct,Wordplay,Technical
1ex1lej,google/gemma-4-26b-a4b-it,D,D,D,C,correct,Exaggeration,General knowledge
1fbym0h,google/gemma-4-26b-a4b-it,D,D,D,B,correct,Comparison,Social conventions
1fg38dp,google/gemma-4-26b-a4b-it,B,B,B,A,correct,Exaggeration,Logical
1fdg0i5,google/gemma-4-26b-a4b-it,D,D,D,A,correct,Dark Humor,politics
1fm0tjo,google/gemma-4-26b-a4b-it,C,C,C,D,correct,Exaggeration,Logical
1fa202w,google/gemma-4-26b-a4b-it,C,C,C,D,correct,Exaggeration,Hobby
1fst6nb,google/gemma-4-26b-a4b-it,B,B,B,C,correct,Comparison,politics
1fu3pp1,google/gemma-4-26b-a4b-it,C,C,C,B,correct,Incongruity,Technical
1fwbzz9,google/gemma-4-26b-a4b-it,A,A,A,C,correct,Situational,politics
1fo91u1,google/gemma-4-26b-a4b-it,D,D,D,B,correct,Situational,Logical
1g02nzf,google/gemma-4-26b-a4b-it,D,D,D,B,correct,Situational,History/Mythology
1fxqzyt,google/gemma-4-26b-a4b-it,B,B,B,D,correct,Wordplay,Social conventions
1g7yhzc,google/gemma-4-26b-a4b-it,A,A,A,C,correct,Exaggeration,Social conventions
1f16w9p,google/gemma-4-26b-a4b-it,C,C,C,D,correct,Situational,General knowledge
1fs6ndo,google/gemma-4-26b-a4b-it,D,D,B,D,literal,Comparison,Hobby
1gidb47,google/gemma-4-26b-a4b-it,A,A,B,D,other_distractor,Situational,Technical
1gqh1c5,google/gemma-4-26b-a4b-it,D,D,D,C,correct,Situational,Social conventions
1g4657e,google/gemma-4-26b-a4b-it,A,A,B,C,other_distractor,Incongruity,History/Mythology
1guacve,google/gemma-4-26b-a4b-it,D,D,A,B,other_distractor,Exaggeration,Social conventions
1gazv8u,google/gemma-4-26b-a4b-it,A,A,B,D,other_distractor,Dark Humor,politics
1gx0pu0,google/gemma-4-26b-a4b-it,D,D,D,A,correct,Comparison,Hobby
1gz2i0o,google/gemma-4-26b-a4b-it,C,C,C,D,correct,Exaggeration,History/Mythology
1gzkbbi,google/gemma-4-26b-a4b-it,A,A,D,C,other_distractor,Comparison,politics
1h7di4x,google/gemma-4-26b-a4b-it,A,A,C,D,other_distractor,Wordplay,Logical
1h8d39n,google/gemma-4-26b-a4b-it,A,A,A,D,correct,Comparison,Hobby
1gop1dk,google/gemma-4-26b-a4b-it,D,D,D,B,correct,Exaggeration,Social conventions
1hfggtz,google/gemma-4-26b-a4b-it,D,D,B,A,other_distractor,Comparison,Technical
1gs87cm,google/gemma-4-26b-a4b-it,B,B,C,D,other_distractor,Situational,Pop culture
1hmbnol,google/gemma-4-26b-a4b-it,D,D,D,B,correct,Comparison,Technical
1h52vkf,google/gemma-4-26b-a4b-it,A,A,A,D,correct,Comparison,General knowledge
1huqauz,google/gemma-4-26b-a4b-it,B,B,B,A,correct,Incongruity,Hobby
1hqtnop,google/gemma-4-26b-a4b-it,B,B,A,C,other_distractor,Wordplay,politics
1ibz4bh,google/gemma-4-26b-a4b-it,D,D,D,A,correct,Incongruity,Technical
1ig7lnf,google/gemma-4-26b-a4b-it,B,B,D,C,other_distractor,Incongruity,meme
1iri57s,google/gemma-4-26b-a4b-it,D,D,C,A,other_distractor,Surprise,Social conventions
1iv0i8s,google/gemma-4-26b-a4b-it,B,B,B,D,correct,Situational,Logical
1h626bt,google/gemma-4-26b-a4b-it,C,C,C,A,correct,Wordplay,Hobby
1hcpvbz,google/gemma-4-26b-a4b-it,D,D,A,B,other_distractor,Situational,Pop culture
1izj4eu,google/gemma-4-26b-a4b-it,D,D,D,A,correct,Incongruity,politics
1j983b2,google/gemma-4-26b-a4b-it,A,A,A,D,correct,Comparison,Social conventions
1i5ve1j,google/gemma-4-26b-a4b-it,C,C,C,B,correct,Comparison,History/Mythology
1jaysny,google/gemma-4-26b-a4b-it,D,D,D,A,correct,Incongruity,Hobby
1inxmb2,google/gemma-4-26b-a4b-it,B,B,A,C,other_distractor,Comparison,meme
1h5a44z,google/gemma-4-26b-a4b-it,D,D,A,D,literal,Comparison,Pop culture
1jjiqlq,google/gemma-4-26b-a4b-it,A,A,A,C,correct,Sarcasm/Irony,Social conventions
1jh5toe,google/gemma-4-26b-a4b-it,D,D,D,A,correct,Exaggeration,Social conventions
1k25b9s,google/gemma-4-26b-a4b-it,A,A,A,D,correct,Comparison,History/Mythology
1l8vajl,google/gemma-4-26b-a4b-it,C,C,C,B,correct,Comparison,Hobby
1mbnnpw,google/gemma-4-26b-a4b-it,C,C,B,D,other_distractor,Surprise,General knowledge
1kgak2u,google/gemma-4-26b-a4b-it,C,C,C,D,correct,Comparison,Technical
1c38j1b,google/gemma-4-26b-a4b-it,D,D,D,A,correct,Comparison,Logical
17pg0fe,google/gemma-4-26b-a4b-it,D,D,D,B,correct,Exaggeration,Pop culture
1mfr9vy,google/gemma-4-26b-a4b-it,B,B,B,C,correct,Situational,Social conventions
1m241pn,google/gemma-4-26b-a4b-it,B,B,B,D,correct,Dark Humor,Social conventions
1m7b5bx,google/gemma-4-26b-a4b-it,C,C,B,A,other_distractor,Surprise,politics
1bdho8z,google/gemma-4-26b-a4b-it,B,B,B,C,correct,Exaggeration,Social conventions
1ljrgbw,google/gemma-4-26b-a4b-it,D,D,D,A,correct,Surprise,Social conventions
1naurrn,google/gemma-4-26b-a4b-it,D,D,D,B,correct,Comparison,Technical
1lttuji,google/gemma-4-26b-a4b-it,D,D,D,A,correct,Incongruity,Pop culture
1m9u48i,google/gemma-4-26b-a4b-it,C,C,D,B,other_distractor,Incongruity,Hobby
1heeibu,google/gemma-4-26b-a4b-it,A,A,A,D,correct,Incongruity,meme
1fvpb5q,google/gemma-4-26b-a4b-it,D,D,D,B,correct,Dark Humor,politics
1mzfdhh,google/gemma-4-26b-a4b-it,D,D,C,A,other_distractor,Situational,Hobby
1l1hxof,google/gemma-4-26b-a4b-it,B,B,D,C,other_distractor,Incongruity,Social conventions
1kjg3vh,google/gemma-4-26b-a4b-it,B,B,B,C,correct,Dark Humor,Logical
1k4lzxj,google/gemma-4-26b-a4b-it,C,C,C,B,correct,Sarcasm/Irony,politics
1k6ds0q,google/gemma-4-26b-a4b-it,A,A,C,B,other_distractor,Sarcasm/Irony,Social conventions
1j0w1z3,google/gemma-4-26b-a4b-it,A,A,B,A,literal,Comparison,meme
1irxw6j,google/gemma-4-26b-a4b-it,D,D,D,B,correct,Dark Humor,History/Mythology
1ird7yb,google/gemma-4-26b-a4b-it,B,B,C,A,other_distractor,Exaggeration,Hobby
19eokbq,google/gemma-4-26b-a4b-it,C,C,C,A,correct,Situational,General knowledge
1co29mb,google/gemma-4-26b-a4b-it,D,D,D,C,correct,Wordplay,Pop culture
1dxonad,google/gemma-4-26b-a4b-it,B,B,B,C,correct,Wordplay,General knowledge
1c3z5ld,google/gemma-4-26b-a4b-it,C,C,C,D,correct,Situational,Hobby
1cbcpxn,google/gemma-4-26b-a4b-it,D,D,D,C,correct,Situational,Hobby
194s3gh,google/gemma-4-26b-a4b-it,B,B,A,C,other_distractor,Exaggeration,meme
1ipozgr,google/gemma-4-26b-a4b-it,D,D,D,B,correct,Situational,General knowledge
1n7s8ht,google/gemma-4-26b-a4b-it,D,D,D,A,correct,Exaggeration,History/Mythology
169oqq5,google/gemma-4-26b-a4b-it,A,A,D,B,other_distractor,Wordplay,General knowledge
177cl97,google/gemma-4-26b-a4b-it,D,D,D,A,correct,Situational,Technical
1587f2g,google/gemma-4-26b-a4b-it,A,A,A,D,correct,Exaggeration,Technical
1jhyaz4,google/gemma-4-26b-a4b-it,B,B,C,B,literal,Exaggeration,General knowledge
1fwc8sk,google/gemma-4-26b-a4b-it,B,B,B,A,correct,Situational,Pop culture
1fssuxj,google/gemma-4-26b-a4b-it,C,C,A,C,literal,Wordplay,Logical
1bvyaep,google/gemma-4-26b-a4b-it,A,A,A,C,correct,Surprise,History/Mythology
192wp5d,google/gemma-4-26b-a4b-it,C,C,C,D,correct,Incongruity,Social conventions
1hql3cv,google/gemma-4-26b-a4b-it,D,D,D,A,correct,Wordplay,General knowledge
195f4ld,google/gemma-4-26b-a4b-it,D,D,A,C,other_distractor,Surprise,meme
1mpg380,google/gemma-4-26b-a4b-it,B,B,B,A,correct,Situational,Hobby
1eexgq9,google/gemma-4-26b-a4b-it,C,C,C,D,correct,Dark Humor,History/Mythology
1cs870m,google/gemma-4-26b-a4b-it,B,B,B,A,correct,Wordplay,General knowledge
1mluk7a,google/gemma-4-26b-a4b-it,A,A,A,B,correct,Dark Humor,History/Mythology
1jzigfy,google/gemma-4-26b-a4b-it,D,D,D,C,correct,Sarcasm/Irony,General knowledge
1jzu8un,google/gemma-4-26b-a4b-it,C,C,C,B,correct,Surprise,Technical
1gvvhs3,google/gemma-4-26b-a4b-it,A,A,A,B,correct,Wordplay,Social conventions
1l22d3q,google/gemma-4-26b-a4b-it,C,C,C,B,correct,Sarcasm/Irony,Pop culture
1g2ofgo,google/gemma-4-26b-a4b-it,A,A,A,D,correct,Situational,History/Mythology
1g1cv45,google/gemma-4-26b-a4b-it,A,A,B,UNKNOWN,wrong_literal_unknown,Comparison,meme
1j289je,google/gemma-4-26b-a4b-it,D,D,D,C,correct,Incongruity,General knowledge
1hjwowy,google/gemma-4-26b-a4b-it,C,C,D,C,literal,Exaggeration,Social conventions
1bk0w4q,google/gemma-4-26b-a4b-it,A,A,C,A,literal,Surprise,politics
1ii3g3t,google/gemma-4-26b-a4b-it,D,D,D,A,correct,Dark Humor,History/Mythology
1eglfe7,google/gemma-4-26b-a4b-it,C,C,A,B,other_distractor,Surprise,Technical
1h7ih54,google/gemma-4-26b-a4b-it,B,B,B,A,correct,Comparison,Pop culture
1l99mtp,google/gemma-4-26b-a4b-it,C,C,A,D,other_distractor,Situational,Technical
1il72ww,google/gemma-4-26b-a4b-it,B,B,B,C,correct,Sarcasm/Irony,Social conventions
1g3admg,google/gemma-4-26b-a4b-it,C,C,B,A,other_distractor,Situational,meme
1ga3uxo,google/gemma-4-26b-a4b-it,A,A,A,D,correct,Surprise,Technical
1fuxrbx,google/gemma-4-26b-a4b-it,A,A,A,C,correct,Wordplay,Hobby
1jykoxc,google/gemma-4-26b-a4b-it,A,A,B,D,other_distractor,Wordplay,General knowledge
1ceuuuh,google/gemma-4-26b-a4b-it,A,A,A,C,correct,Sarcasm/Irony,politics
1it3ezt,google/gemma-4-26b-a4b-it,A,A,A,D,correct,Wordplay,Technical
1jtym4e,google/gemma-4-26b-a4b-it,A,A,A,D,correct,Dark Humor,politics
1bk5jkq,google/gemma-4-26b-a4b-it,B,B,C,D,other_distractor,Surprise,Technical
1mahcad,google/gemma-4-26b-a4b-it,B,B,B,C,correct,Wordplay,General knowledge
1az5r39,google/gemma-4-26b-a4b-it,C,C,D,C,literal,Comparison,politics
1hbogj4,google/gemma-4-26b-a4b-it,D,D,D,A,correct,Dark Humor,politics
1l4x3e6,google/gemma-4-26b-a4b-it,A,A,B,C,other_distractor,Surprise,politics
1flb4nk,google/gemma-4-26b-a4b-it,D,D,D,A,correct,Surprise,History/Mythology
1c01lei,google/gemma-4-26b-a4b-it,D,D,B,A,other_distractor,Dark Humor,politics
1j0n4gg,google/gemma-4-26b-a4b-it,B,B,D,C,other_distractor,Surprise,politics
1hauo6q,google/gemma-4-26b-a4b-it,B,B,A,B,literal,Dark Humor,politics
1d7u657,google/gemma-4-26b-a4b-it,C,C,B,D,other_distractor,Sarcasm/Irony,politics
13ibrc1,google/gemma-4-26b-a4b-it,A,A,A,C,correct,Comparison,Logical
1m56k4v,google/gemma-4-26b-a4b-it,A,A,B,D,other_distractor,Surprise,Technical
1lnme9d,google/gemma-4-26b-a4b-it,A,A,D,C,other_distractor,Surprise,History/Mythology
1dv83hh,google/gemma-4-26b-a4b-it,D,D,C,A,other_distractor,Dark Humor,politics
1lcutci,google/gemma-4-26b-a4b-it,A,A,A,B,correct,Comparison,politics
1lhnwl4,google/gemma-4-26b-a4b-it,A,A,A,B,correct,Incongruity,politics
1mbrsfx,google/gemma-4-26b-a4b-it,C,C,C,B,correct,Surprise,meme
1lmltqs,google/gemma-4-26b-a4b-it,D,D,A,C,other_distractor,Surprise,meme
1l8fck5,google/gemma-4-26b-a4b-it,C,C,C,A,correct,Surprise,Logical
1lgqywl,google/gemma-4-26b-a4b-it,A,A,A,C,correct,Dark Humor,History/Mythology
1if88s3,google/gemma-4-26b-a4b-it,B,B,C,D,other_distractor,Wordplay,Technical
1fs7uqa,google/gemma-4-26b-a4b-it,C,C,C,D,correct,Surprise,politics
1k6qo63,google/gemma-4-26b-a4b-it,C,C,C,B,correct,Comparison,Technical
1mj26iu,google/gemma-4-26b-a4b-it,D,D,D,C,correct,Wordplay,Logical
1jpn69p,google/gemma-4-26b-a4b-it,D,D,D,A,correct,Comparison,Technical
1ku0frm,google/gemma-4-26b-a4b-it,B,B,D,B,literal,Wordplay,Logical
1arjiwr,google/gemma-4-26b-a4b-it,C,C,C,D,correct,Comparison,politics
1josjz1,google/gemma-4-26b-a4b-it,C,C,C,D,correct,Wordplay,politics
1m83zvy,google/gemma-4-26b-a4b-it,B,B,B,D,correct,Comparison,Hobby
1m3s0a4,google/gemma-4-26b-a4b-it,C,C,C,B,correct,Sarcasm/Irony,History/Mythology
1mhtv4z,google/gemma-4-26b-a4b-it,C,C,C,B,correct,Dark Humor,Hobby
1mkomql,google/gemma-4-26b-a4b-it,B,B,B,A,correct,Sarcasm/Irony,meme
1narr2o,google/gemma-4-26b-a4b-it,D,D,B,C,other_distractor,Sarcasm/Irony,Logical
15vbd1p,google/gemma-4-26b-a4b-it,D,D,D,C,correct,Dark Humor,Logical
1k5a33w,google/gemma-4-26b-a4b-it,B,B,B,A,correct,Sarcasm/Irony,meme
1n0my5r,google/gemma-4-26b-a4b-it,A,A,A,C,correct,Surprise,Hobby
1k4ukvi,google/gemma-4-26b-a4b-it,D,D,D,B,correct,Sarcasm/Irony,General knowledge
1k5wejp,google/gemma-4-26b-a4b-it,B,B,B,C,correct,Surprise,Hobby
1keqvzx,google/gemma-4-26b-a4b-it,C,C,D,B,other_distractor,Dark Humor,Logical
1kpfg74,google/gemma-4-26b-a4b-it,B,B,C,D,other_distractor,Sarcasm/Irony,History/Mythology
1kidi8e,google/gemma-4-26b-a4b-it,B,B,B,A,correct,Sarcasm/Irony,Technical
1kjlggg,google/gemma-4-26b-a4b-it,B,B,B,C,correct,Dark Humor,politics
1m55hez,google/gemma-4-26b-a4b-it,B,B,A,C,other_distractor,Dark Humor,Logical
1kpua4s,google/gemma-4-26b-a4b-it,C,C,C,D,correct,Surprise,Hobby
1l7z6gs,google/gemma-4-26b-a4b-it,C,C,C,B,correct,Sarcasm/Irony,Social conventions
1jwjneb,google/gemma-4-26b-a4b-it,C,C,C,D,correct,Comparison,Hobby
1asecwa,google/gemma-4-26b-a4b-it,C,C,C,D,correct,Dark Humor,Technical
1i38yhn,google/gemma-4-26b-a4b-it,A,A,B,A,literal,Situational,Hobby
1esw67r,google/gemma-4-26b-a4b-it,C,C,A,C,literal,Wordplay,Logical
1bpefe3,google/gemma-4-26b-a4b-it,C,C,C,D,correct,Wordplay,Logical
1fkmtz4,google/gemma-4-26b-a4b-it,B,B,B,A,correct,Dark Humor,Technical
1kqcllz,google/gemma-4-26b-a4b-it,C,C,B,D,other_distractor,Sarcasm/Irony,Logical
1gtbssx,google/gemma-4-26b-a4b-it,C,C,C,B,correct,Dark Humor,Hobby
1htm33y,google/gemma-4-26b-a4b-it,A,A,C,B,other_distractor,Wordplay,Logical
1fvuj7k,google/gemma-4-26b-a4b-it,A,A,A,C,correct,Exaggeration,Hobby
1hw0vwf,google/gemma-4-26b-a4b-it,C,C,A,C,literal,Wordplay,Logical
1jmn6xg,google/gemma-4-26b-a4b-it,C,C,A,C,literal,Sarcasm/Irony,politics
1itzxo7,google/gemma-4-26b-a4b-it,D,D,D,A,correct,Sarcasm/Irony,History/Mythology
1k9xaf4,google/gemma-4-26b-a4b-it,B,B,A,D,other_distractor,Sarcasm/Irony,politics
1j5j7q8,google/gemma-4-26b-a4b-it,A,A,B,D,other_distractor,Sarcasm/Irony,politics
1ibyirm,google/gemma-4-26b-a4b-it,A,A,D,A,literal,Sarcasm/Irony,politics
1j1lc01,google/gemma-4-26b-a4b-it,B,B,C,B,literal,Surprise,Hobby
1ih9bat,google/gemma-4-26b-a4b-it,D,D,D,A,correct,Sarcasm/Irony,Logical
1j9svdf,google/gemma-4-26b-a4b-it,C,C,C,D,correct,Dark Humor,History/Mythology
19994ey,google/gemma-4-26b-a4b-it,C,C,C,D,correct,Exaggeration,politics
1m0b8uv,google/gemma-4-26b-a4b-it,A,A,C,D,other_distractor,Incongruity,politics
1c43fea,google/gemma-4-26b-a4b-it,B,B,B,A,correct,Dark Humor,Hobby
1h066h6,google/gemma-4-26b-a4b-it,D,D,D,C,correct,Situational,Technical
18dba0l,google/gemma-4-26b-a4b-it,D,D,D,C,correct,Wordplay,Hobby
1lppcyj,google/gemma-4-26b-a4b-it,B,B,B,A,correct,Situational,General knowledge
1kjzy1y,google/gemma-4-26b-a4b-it,A,A,A,C,correct,Wordplay,General knowledge
1c341d5,google/gemma-4-26b-a4b-it,B,B,C,A,other_distractor,Exaggeration,General knowledge
1lfe3gp,google/gemma-4-26b-a4b-it,B,B,C,D,other_distractor,Exaggeration,politics
17930bw,google/gemma-4-26b-a4b-it,A,A,A,B,correct,Wordplay,General knowledge
1ly2yui,google/gemma-4-26b-a4b-it,C,C,C,B,correct,Incongruity,Technical
19dbf08,google/gemma-4-26b-a4b-it,A,A,A,D,correct,Sarcasm/Irony,History/Mythology
1jczpuc,google/gemma-4-26b-a4b-it,D,D,D,C,correct,Sarcasm/Irony,Hobby
1bnyn39,google/gemma-4-26b-a4b-it,A,A,A,C,correct,Sarcasm/Irony,Pop culture
1hy2gti,google/gemma-4-26b-a4b-it,A,A,A,B,correct,Situational,Hobby
1h53lb4,google/gemma-4-26b-a4b-it,D,D,D,A,correct,Dark Humor,meme
1aekqdo,google/gemma-4-26b-a4b-it,B,B,B,A,correct,Sarcasm/Irony,History/Mythology
1kxar4d,google/gemma-4-26b-a4b-it,A,A,B,C,other_distractor,Dark Humor,politics
1n2ae1w,google/gemma-4-26b-a4b-it,D,D,D,C,correct,Exaggeration,politics
1joifiq,google/gemma-4-26b-a4b-it,A,A,D,B,other_distractor,Surprise,Technical
1b2nrx4,google/gemma-4-26b-a4b-it,C,C,C,A,correct,Exaggeration,Social conventions
198awkk,google/gemma-4-26b-a4b-it,A,A,A,B,correct,Wordplay,General knowledge
1l5rutv,google/gemma-4-26b-a4b-it,A,A,A,C,correct,Surprise,Social conventions
1j6onpg,google/gemma-4-26b-a4b-it,C,C,B,A,other_distractor,Incongruity,Social conventions
1kfy8l5,google/gemma-4-26b-a4b-it,B,B,D,A,other_distractor,Incongruity,politics
1j3kbpk,google/gemma-4-26b-a4b-it,C,C,B,A,other_distractor,Dark Humor,General knowledge
1iad95m,google/gemma-4-26b-a4b-it,B,B,D,A,other_distractor,Exaggeration,Pop culture
180j85r,google/gemma-4-26b-a4b-it,A,A,C,D,other_distractor,Dark Humor,Technical
1kvenyk,google/gemma-4-26b-a4b-it,A,A,A,C,correct,Sarcasm/Irony,History/Mythology
1kbjn4z,google/gemma-4-26b-a4b-it,B,B,B,D,correct,Dark Humor,Pop culture
1c8be16,google/gemma-4-26b-a4b-it,A,A,B,D,other_distractor,Surprise,History/Mythology
1jjo04h,google/gemma-4-26b-a4b-it,C,C,C,D,correct,Incongruity,meme
1cj9j9z,google/gemma-4-26b-a4b-it,A,A,C,B,other_distractor,Sarcasm/Irony,History/Mythology
1cb769r,google/gemma-4-26b-a4b-it,B,B,B,C,correct,Sarcasm/Irony,Hobby
1lejj62,google/gemma-4-26b-a4b-it,A,A,C,D,other_distractor,Exaggeration,Pop culture
17aswoo,google/gemma-4-26b-a4b-it,A,A,A,D,correct,Incongruity,meme
15aafk0,google/gemma-4-26b-a4b-it,A,A,A,C,correct,Sarcasm/Irony,Pop culture
1hwftqw,google/gemma-4-26b-a4b-it,B,B,B,A,correct,Dark Humor,meme
1h779tg,google/gemma-4-26b-a4b-it,A,A,A,C,correct,Comparison,Pop culture
186tj6c,google/gemma-4-26b-a4b-it,A,A,A,C,correct,Wordplay,Technical
1lh0gn3,google/gemma-4-26b-a4b-it,A,A,A,D,correct,Sarcasm/Irony,meme
1hqjjs0,google/gemma-4-26b-a4b-it,C,C,A,B,other_distractor,Surprise,Pop culture
1h03n16,google/gemma-4-26b-a4b-it,A,A,A,D,correct,Incongruity,Technical
1mwbbsw,google/gemma-4-26b-a4b-it,D,D,A,C,other_distractor,Wordplay,Logical
1kdp49k,google/gemma-4-26b-a4b-it,A,A,D,B,other_distractor,Incongruity,Social conventions
1kyy4wf,google/gemma-4-26b-a4b-it,B,B,B,A,correct,Incongruity,politics
1n8xv5g,google/gemma-4-26b-a4b-it,B,B,A,D,other_distractor,Surprise,politics
1gmxl68,google/gemma-4-26b-a4b-it,B,B,B,C,correct,Exaggeration,General knowledge
1j5stzi,google/gemma-4-26b-a4b-it,D,D,D,A,correct,Incongruity,meme
1b5u72j,google/gemma-4-26b-a4b-it,C,C,C,D,correct,Exaggeration,meme
1iu9i31,google/gemma-4-26b-a4b-it,B,B,C,A,other_distractor,Dark Humor,meme
